user_id,age,salary,country_original,education,device,feedback_text,purchase_amount,country_cleaned,device_grouped,education_binary,education_simplified
1935,57,91552,PRC,Высшее,Desktop,Alles perfekt!,4314,Китай,Desktop,1,Higher_or_Incomplete
1936,32,51525,U.S.A.,Высшее,Desktop,"Всё отлично, спасибо",2797,США,Desktop,1,Higher_or_Incomplete
1937,38,58353,россия,Высшее,Desktop,Класс! Обязательно закажу еще,4889,Россия,Desktop,1,Higher_or_Incomplete
1938,54,0,United Kingdom,Среднее специальное,Desktop,Не работает,1648,Великобритания,Desktop,0,Secondary_or_Special
1939,71,36072,Франция,Среднее,Mobile,Класс! Обязательно закажу еще,4985,Франция,MobileDevice,0,Secondary_or_Special
1940,47,71080,Deutschland,Неоконченное высшее,Mobile,Обычный магазин,3362,Германия,MobileDevice,0,Higher_or_Incomplete
1941,68,21438,франция,Высшее,Desktop,"Всё отлично, спасибо",1623,Франция,Desktop,1,Higher_or_Incomplete
1942,37,45664,Britain,Среднее,Tablet,Обычный магазин,0,Великобритания,MobileDevice,0,Secondary_or_Special
1943,57,40657,Великобритания,Среднее специальное,Mobile,"Доставка быстрая, упаковка целая",0,Великобритания,MobileDevice,0,Secondary_or_Special
1944,27,39175,Российская Фередация,Высшее,Mobile,Could be better,0,Россия,MobileDevice,1,Higher_or_Incomplete
1945,35,76560,РОССИЯ,Среднее,Desktop,Alles perfekt!,8584,Россия,Desktop,0,Secondary_or_Special
1946,30,61390,Великобритания,Среднее специальное,Mobile,Все пришло в целости,3169,Великобритания,MobileDevice,0,Secondary_or_Special
1947,49,111815,франция,Среднее,Desktop,"Неплохо, но есть нюансы",7860,Франция,Desktop,0,Secondary_or_Special
1948,41,63423,Российская Федерация,Среднее,Mobile,"Отличный сервис, быстро доставили",9204,Россия,MobileDevice,0,Secondary_or_Special
1949,25,36790,France,Высшее,Mobile,"Неплохо, но есть нюансы",2421,Франция,MobileDevice,1,Higher_or_Incomplete
1950,62,20714,US,Среднее,Mobile,Not bad,875,США,MobileDevice,0,Secondary_or_Special
1951,31,51744,Britain,Среднее специальное,Desktop,Excellent service,5487,Великобритания,Desktop,0,Secondary_or_Special
1952,45,96652,США,Высшее,Mobile,"Good service, but shipping took too long",0,США,MobileDevice,1,Higher_or_Incomplete
1953,46,77431,PRC,Высшее,Mobile,"Нормально, но интерфейс мог бы быть лучше",0,Китай,MobileDevice,1,Higher_or_Incomplete
1954,47,92272,France,Неоконченное высшее,Tablet,Обычный магазин,0,Франция,MobileDevice,0,Higher_or_Incomplete
1955,24,52202,Deutschland,Неоконченное высшее,Mobile,Bad quality,4363,Германия,MobileDevice,0,Higher_or_Incomplete
1956,62,49791,UK,Неоконченное высшее,Tablet,"Нормально, но интерфейс мог бы быть лучше",0,Великобритания,MobileDevice,0,Higher_or_Incomplete
1957,26,31890,Англия,Высшее,Mobile,"Very good, will buy again",5133,Великобритания,MobileDevice,1,Higher_or_Incomplete
1958,62,0,Россия,Высшее,Mobile,Good,3655,Россия,MobileDevice,1,Higher_or_Incomplete
1959,26,63237,Соединенные Штаты,Неоконченное высшее,Desktop,Прекрасное качество,8731,США,Desktop,0,Higher_or_Incomplete
1960,25,59194,PRC,Среднее,Smart TV,Сломалось через день,4456,Китай,OtherDevice,0,Secondary_or_Special
1961,36,91621,Китай,Среднее,Desktop,"Нормально, но интерфейс мог бы быть лучше",5833,Китай,Desktop,0,Secondary_or_Special
1962,60,34164,France,Среднее,Mobile,Excellent service,4810,Франция,MobileDevice,0,Secondary_or_Special
1963,37,91433,U.S.A.,Высшее,Mobile,"Great product, recommended",6921,США,MobileDevice,1,Higher_or_Incomplete
1964,30,71227,ФРГ,Высшее,Mobile,"Good service, but shipping took too long",3090,Германия,MobileDevice,1,Higher_or_Incomplete
1965,65,27222,France,Высшее,Mobile,Класс! Обязательно закажу еще,613,Франция,MobileDevice,1,Higher_or_Incomplete
1966,40,111554,франция,Высшее,Mobile,"Дороговато, но качество отличное",1577,Франция,MobileDevice,1,Higher_or_Incomplete
1967,45,80419,France,Среднее,Desktop,Товар не соответствует описанию,10290,Франция,Desktop,0,Secondary_or_Special
1968,25,39390,Российская Федерация,Высшее,Desktop,"Good service, but shipping took too long",4187,Россия,Desktop,1,Higher_or_Incomplete
1969,32,93098,Великобритания,Среднее,Mobile,Все пришло в целости,12270,Великобритания,MobileDevice,0,Secondary_or_Special
1970,18,0,Britain,Среднее,Mobile,"Всё отлично, спасибо",2289,Великобритания,MobileDevice,0,Secondary_or_Special
1971,29,46768,USA,Среднее,Mobile,Good,0,США,MobileDevice,0,Secondary_or_Special
1972,61,69824,китай,Среднее специальное,Desktop,Не могу войти в аккаунт,1863,Китай,Desktop,0,Secondary_or_Special
1973,54,78097,КНР,Высшее,Mobile,"Неплохо, но есть нюансы",0,Китай,MobileDevice,1,Higher_or_Incomplete
1974,46,119312,китай,Среднее,Mobile,"Very good, will buy again",12128,Китай,MobileDevice,0,Secondary_or_Special
1975,51,103485,Britain,Среднее,Mobile,Хороший ассортимент,13183,Великобритания,MobileDevice,0,Secondary_or_Special
1976,49,59050,Англия,Высшее,Desktop,"Very good, will buy again",2765,Великобритания,Desktop,1,Higher_or_Incomplete
1977,58,98886,Китай,Высшее,Desktop,"Perfect, arrived on time",6530,Китай,Desktop,1,Higher_or_Incomplete
1978,37,0,китай,Неоконченное высшее,Mobile,"Нормально, но интерфейс мог бы быть лучше",3141,Китай,MobileDevice,0,Higher_or_Incomplete
1979,49,74284,U.S.A.,Среднее специальное,Desktop,Bad quality,4273,США,Desktop,0,Secondary_or_Special
1980,18,14872,Российская Фередация,Высшее,Desktop,"Неплохо, но есть нюансы",0,Россия,Desktop,1,Higher_or_Incomplete
1981,60,0,Германия,Высшее,Mobile,Все пришло в целости,1768,Германия,MobileDevice,1,Higher_or_Incomplete
1982,35,54348,US,Среднее,Mobile,"Быстро, но упаковка повреждена",3047,США,MobileDevice,0,Secondary_or_Special
1983,58,90625,Российская Федерация,Среднее специальное,Desktop,"Всё отлично, спасибо",5331,Россия,Desktop,0,Secondary_or_Special
1984,61,70309,US,Среднее,Mobile,Обычный магазин,0,США,MobileDevice,0,Secondary_or_Special
1985,52,64034,France,Высшее,Mobile,Alles perfekt!,7543,Франция,MobileDevice,1,Higher_or_Incomplete
1986,47,110116,France,Среднее специальное,Mobile,"Perfect, arrived on time",2223,Франция,MobileDevice,0,Secondary_or_Special
1987,68,35902,Германия,Среднее,Tablet,"Быстро, но упаковка повреждена",2259,Германия,MobileDevice,0,Secondary_or_Special
1988,18,15165,PRC,Неоконченное высшее,Mobile,"Good service, but shipping took too long",701,Китай,MobileDevice,0,Higher_or_Incomplete
1989,70,39043,Великобритания,Неоконченное высшее,Mobile,Not bad,746,Великобритания,MobileDevice,0,Higher_or_Incomplete
1990,27,61834,France,Высшее,Desktop,"Very good, will buy again",4457,Франция,Desktop,1,Higher_or_Incomplete
1991,18,15891,Китай,Высшее,Mobile,Nicht angekommen,372,Китай,MobileDevice,1,Higher_or_Incomplete
1992,48,58231,Франция,Высшее,Mobile,More or less ok,8685,Франция,MobileDevice,1,Higher_or_Incomplete
1993,52,74114,Англия,Неоконченное высшее,Desktop,"Дороговато, но качество отличное",3699,Великобритания,Desktop,0,Higher_or_Incomplete
1994,60,35773,Britain,Высшее,Mobile,"Быстро, но упаковка повреждена",3418,Великобритания,MobileDevice,1,Higher_or_Incomplete
1995,35,70636,рф,Высшее,Mobile,Так себе,0,Россия,MobileDevice,1,Higher_or_Incomplete
1996,18,19023,Germany,Среднее,Tablet,Супер быстро,1027,Германия,MobileDevice,0,Secondary_or_Special
1997,74,67386,Росия,Высшее,Tablet,Класс! Обязательно закажу еще,7506,Россия,MobileDevice,1,Higher_or_Incomplete
1998,29,34922,Britain,Высшее,Desktop,Класс! Обязательно закажу еще,2170,Великобритания,Desktop,1,Higher_or_Incomplete
1999,71,62279,франция,Среднее,Desktop,Все пришло в целости,9832,Франция,Desktop,0,Secondary_or_Special
2000,38,83591,германия,Среднее,Mobile,Нормальный магазин,0,Германия,MobileDevice,0,Secondary_or_Special
